trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
4017,15:45:00,15:45:00,6,1,Retais (Korppoo),,,
4017,15:55:00,15:55:00,29,2,Pärnäs (Nauvo),,,
4018,16:00:00,16:00:00,6,1,Retais (Korppoo),,,
4018,16:10:00,16:10:00,29,2,Pärnäs (Nauvo),,,
4019,16:15:00,16:15:00,6,1,Retais (Korppoo),,,
4019,16:25:00,16:25:00,29,2,Pärnäs (Nauvo),,,
4020,16:30:00,16:30:00,6,1,Retais (Korppoo),,,
4020,16:40:00,16:40:00,29,2,Pärnäs (Nauvo),,,
4021,16:45:00,16:45:00,6,1,Retais (Korppoo),,,
4021,16:55:00,16:55:00,29,2,Pärnäs (Nauvo),,,
4022,17:00:00,17:00:00,6,1,Retais (Korppoo),,,
4022,17:10:00,17:10:00,29,2,Pärnäs (Nauvo),,,
4023,17:25:00,17:25:00,6,1,Retais (Korppoo),,,
4023,17:35:00,17:35:00,29,2,Pärnäs (Nauvo),,,
4024,17:45:00,17:45:00,6,1,Retais (Korppoo),,,
4024,17:55:00,17:55:00,29,2,Pärnäs (Nauvo),,,
4025,18:00:00,18:00:00,6,1,Retais (Korppoo),,,
4025,18:10:00,18:10:00,29,2,Pärnäs (Nauvo),,,
4026,18:17:00,18:17:00,6,1,Retais (Korppoo),,,
4026,18:27:00,18:27:00,29,2,Pärnäs (Nauvo),,,
4027,18:45:00,18:45:00,6,1,Retais (Korppoo),,,
4027,18:55:00,18:55:00,29,2,Pärnäs (Nauvo),,,
4028,19:00:00,19:00:00,6,1,Retais (Korppoo),,,
4028,19:10:00,19:10:00,29,2,Pärnäs (Nauvo),,,
4029,19:30:00,19:30:00,6,1,Retais (Korppoo),,,
4029,19:40:00,19:40:00,29,2,Pärnäs (Nauvo),,,
4030,19:45:00,19:45:00,6,1,Retais (Korppoo),,,
4030,19:55:00,19:55:00,29,2,Pärnäs (Nauvo),,,
4031,20:10:00,20:10:00,6,1,Retais (Korppoo),,,
4031,20:20:00,20:20:00,29,2,Pärnäs (Nauvo),,,
4032,20:30:00,20:30:00,6,1,Retais (Korppoo),,,
4032,20:40:00,20:40:00,29,2,Pärnäs (Nauvo),,,
4033,21:10:00,21:10:00,6,1,Retais (Korppoo),,,
4033,21:20:00,21:20:00,29,2,Pärnäs (Nauvo),,,
4034,21:30:00,21:30:00,6,1,Retais (Korppoo),,,
4034,21:40:00,21:40:00,29,2,Pärnäs (Nauvo),,,
4035,22:00:00,22:00:00,6,1,Retais (Korppoo),,,
4035,22:10:00,22:10:00,29,2,Pärnäs (Nauvo),,,
4036,22:30:00,22:30:00,6,1,Retais (Korppoo),,,
4036,22:40:00,22:40:00,29,2,Pärnäs (Nauvo),,,
4037,22:55:00,22:55:00,6,1,Retais (Korppoo),,,
4037,23:05:00,23:05:00,29,2,Pärnäs (Nauvo),,,
4038,23:30:00,23:30:00,6,1,Retais (Korppoo),,,
4038,23:40:00,23:40:00,29,2,Pärnäs (Nauvo),,,
4039,0:40:00,0:40:00,6,1,Retais (Korppoo),,,
4039,0:50:00,0:50:00,29,2,Pärnäs (Nauvo),,,
4040,1:40:00,1:40:00,6,1,Retais (Korppoo),,,
4040,1:50:00,1:50:00,29,2,Pärnäs (Nauvo),,,
4041,2:40:00,2:40:00,6,1,Retais (Korppoo),,,
4041,2:50:00,2:50:00,29,2,Pärnäs (Nauvo),,,
4042,3:40:00,3:40:00,6,1,Retais (Korppoo),,,
4042,3:50:00,3:50:00,29,2,Pärnäs (Nauvo),,,
4043,4:30:00,4:30:00,6,1,Retais (Korppoo),,,
4043,4:40:00,4:40:00,29,2,Pärnäs (Nauvo),,,
4044,5:00:00,5:00:00,6,1,Retais (Korppoo),,,
4044,5:10:00,5:10:00,29,2,Pärnäs (Nauvo),,,
4045,5:15:00,5:15:00,6,1,Retais (Korppoo),,,
4045,5:25:00,5:25:00,29,2,Pärnäs (Nauvo),,,
4046,5:45:00,5:45:00,6,1,Retais (Korppoo),,,
4046,5:55:00,5:55:00,29,2,Pärnäs (Nauvo),,,
4047,6:10:00,6:10:00,6,1,Retais (Korppoo),,,
4047,6:20:00,6:20:00,29,2,Pärnäs (Nauvo),,,
4048,6:25:00,6:25:00,6,1,Retais (Korppoo),,,
4048,6:35:00,6:35:00,29,2,Pärnäs (Nauvo),,,
4049,6:50:00,6:50:00,6,1,Retais (Korppoo),,,
4049,7:00:00,7:00:00,29,2,Pärnäs (Nauvo),,,
4050,7:07:00,7:07:00,6,1,Retais (Korppoo),,,
4050,7:17:00,7:17:00,29,2,Pärnäs (Nauvo),,,
4051,7:30:00,7:30:00,6,1,Retais (Korppoo),,,
4051,7:40:00,7:40:00,29,2,Pärnäs (Nauvo),,,
4052,7:50:00,7:50:00,6,1,Retais (Korppoo),,,
4052,8:00:00,8:00:00,29,2,Pärnäs (Nauvo),,,
4053,8:15:00,8:15:00,6,1,Retais (Korppoo),,,
4053,8:25:00,8:25:00,29,2,Pärnäs (Nauvo),,,
4054,8:40:00,8:40:00,6,1,Retais (Korppoo),,,
4054,8:50:00,8:50:00,29,2,Pärnäs (Nauvo),,,
4055,9:00:00,9:00:00,6,1,Retais (Korppoo),,,
4055,9:10:00,9:10:00,29,2,Pärnäs (Nauvo),,,
4056,9:15:00,9:15:00,6,1,Retais (Korppoo),,,
4056,9:25:00,9:25:00,29,2,Pärnäs (Nauvo),,,
4057,9:30:00,9:30:00,6,1,Retais (Korppoo),,,
4057,9:40:00,9:40:00,29,2,Pärnäs (Nauvo),,,
4058,9:45:00,9:45:00,6,1,Retais (Korppoo),,,
4058,9:55:00,9:55:00,29,2,Pärnäs (Nauvo),,,
4059,10:00:00,10:00:00,6,1,Retais (Korppoo),,,
4059,10:10:00,10:10:00,29,2,Pärnäs (Nauvo),,,
4060,10:20:00,10:20:00,6,1,Retais (Korppoo),,,
4060,10:30:00,10:30:00,29,2,Pärnäs (Nauvo),,,
4061,10:40:00,10:40:00,6,1,Retais (Korppoo),,,
4061,10:50:00,10:50:00,29,2,Pärnäs (Nauvo),,,
4062,11:00:00,11:00:00,6,1,Retais (Korppoo),,,
4062,11:10:00,11:10:00,29,2,Pärnäs (Nauvo),,,
4063,11:15:00,11:15:00,6,1,Retais (Korppoo),,,
4063,11:25:00,11:25:00,29,2,Pärnäs (Nauvo),,,
4064,11:30:00,11:30:00,6,1,Retais (Korppoo),,,
4064,11:40:00,11:40:00,29,2,Pärnäs (Nauvo),,,
4065,12:15:00,12:15:00,6,1,Retais (Korppoo),,,
4065,12:25:00,12:25:00,29,2,Pärnäs (Nauvo),,,
4066,12:30:00,12:30:00,6,1,Retais (Korppoo),,,
4066,12:40:00,12:40:00,29,2,Pärnäs (Nauvo),,,
4067,13:02:00,13:02:00,6,1,Retais (Korppoo),,,
4067,13:12:00,13:12:00,29,2,Pärnäs (Nauvo),,,
4068,13:20:00,13:20:00,6,1,Retais (Korppoo),,,
4068,13:30:00,13:30:00,29,2,Pärnäs (Nauvo),,,
4069,13:42:00,13:42:00,6,1,Retais (Korppoo),,,
4069,13:52:00,13:52:00,29,2,Pärnäs (Nauvo),,,
4070,14:00:00,14:00:00,6,1,Retais (Korppoo),,,
4070,14:10:00,14:10:00,29,2,Pärnäs (Nauvo),,,
4071,14:15:00,14:15:00,6,1,Retais (Korppoo),,,
4071,14:25:00,14:25:00,29,2,Pärnäs (Nauvo),,,
4072,14:30:00,14:30:00,6,1,Retais (Korppoo),,,
4072,14:40:00,14:40:00,29,2,Pärnäs (Nauvo),,,
4073,14:45:00,14:45:00,6,1,Retais (Korppoo),,,
4073,14:55:00,14:55:00,29,2,Pärnäs (Nauvo),,,
4074,15:10:00,15:10:00,6,1,Retais (Korppoo),,,
4074,15:20:00,15:20:00,29,2,Pärnäs (Nauvo),,,
4075,15:25:00,15:25:00,6,1,Retais (Korppoo),,,
4075,15:35:00,15:35:00,29,2,Pärnäs (Nauvo),,,
4076,15:45:00,15:45:00,6,1,Retais (Korppoo),,,
4076,15:55:00,15:55:00,29,2,Pärnäs (Nauvo),,,
4077,16:10:00,16:10:00,6,1,Retais (Korppoo),,,
4077,16:20:00,16:20:00,29,2,Pärnäs (Nauvo),,,
4078,16:35:00,16:35:00,6,1,Retais (Korppoo),,,
4078,16:45:00,16:45:00,29,2,Pärnäs (Nauvo),,,
4079,17:00:00,17:00:00,6,1,Retais (Korppoo),,,
4079,17:10:00,17:10:00,29,2,Pärnäs (Nauvo),,,
4080,17:25:00,17:25:00,6,1,Retais (Korppoo),,,
4080,17:35:00,17:35:00,29,2,Pärnäs (Nauvo),,,
4081,17:45:00,17:45:00,6,1,Retais (Korppoo),,,
4081,17:55:00,17:55:00,29,2,Pärnäs (Nauvo),,,
4082,18:00:00,18:00:00,6,1,Retais (Korppoo),,,
4082,18:10:00,18:10:00,29,2,Pärnäs (Nauvo),,,
4083,18:17:00,18:17:00,6,1,Retais (Korppoo),,,
4083,18:27:00,18:27:00,29,2,Pärnäs (Nauvo),,,
4084,18:32:00,18:32:00,6,1,Retais (Korppoo),,,
4084,18:42:00,18:42:00,29,2,Pärnäs (Nauvo),,,
4085,18:50:00,18:50:00,6,1,Retais (Korppoo),,,
4085,19:00:00,19:00:00,29,2,Pärnäs (Nauvo),,,
4086,19:10:00,19:10:00,6,1,Retais (Korppoo),,,
4086,19:20:00,19:20:00,29,2,Pärnäs (Nauvo),,,
4087,19:45:00,19:45:00,6,1,Retais (Korppoo),,,
4087,19:55:00,19:55:00,29,2,Pärnäs (Nauvo),,,
4088,20:10:00,20:10:00,6,1,Retais (Korppoo),,,
4088,20:20:00,20:20:00,29,2,Pärnäs (Nauvo),,,
4089,20:30:00,20:30:00,6,1,Retais (Korppoo),,,
4089,20:40:00,20:40:00,29,2,Pärnäs (Nauvo),,,
4090,21:10:00,21:10:00,6,1,Retais (Korppoo),,,
4090,21:20:00,21:20:00,29,2,Pärnäs (Nauvo),,,
4091,21:55:00,21:55:00,6,1,Retais (Korppoo),,,
4091,22:05:00,22:05:00,29,2,Pärnäs (Nauvo),,,
4092,22:10:00,22:10:00,6,1,Retais (Korppoo),,,
4092,22:20:00,22:20:00,29,2,Pärnäs (Nauvo),,,
4093,22:30:00,22:30:00,6,1,Retais (Korppoo),,,
4093,22:40:00,22:40:00,29,2,Pärnäs (Nauvo),,,
4094,22:55:00,22:55:00,6,1,Retais (Korppoo),,,
4094,23:05:00,23:05:00,29,2,Pärnäs (Nauvo),,,
4095,23:30:00,23:30:00,6,1,Retais (Korppoo),,,
4095,23:40:00,23:40:00,29,2,Pärnäs (Nauvo),,,
4096,0:40:00,0:40:00,6,1,Retais (Korppoo),,,
4096,0:50:00,0:50:00,29,2,Pärnäs (Nauvo),,,
4097,1:40:00,1:40:00,6,1,Retais (Korppoo),,,
4097,1:50:00,1:50:00,29,2,Pärnäs (Nauvo),,,
4098,2:40:00,2:40:00,6,1,Retais (Korppoo),,,
4098,2:50:00,2:50:00,29,2,Pärnäs (Nauvo),,,
4099,3:40:00,3:40:00,6,1,Retais (Korppoo),,,
4099,3:50:00,3:50:00,29,2,Pärnäs (Nauvo),,,
4100,4:30:00,4:30:00,6,1,Retais (Korppoo),,,
4100,4:40:00,4:40:00,29,2,Pärnäs (Nauvo),,,
4101,5:15:00,5:15:00,6,1,Retais (Korppoo),,,
4101,5:25:00,5:25:00,29,2,Pärnäs (Nauvo),,,
4102,5:45:00,5:45:00,6,1,Retais (Korppoo),,,
4102,5:55:00,5:55:00,29,2,Pärnäs (Nauvo),,,
4103,6:10:00,6:10:00,6,1,Retais (Korppoo),,,
4103,6:20:00,6:20:00,29,2,Pärnäs (Nauvo),,,
4104,6:25:00,6:25:00,6,1,Retais (Korppoo),,,
4104,6:35:00,6:35:00,29,2,Pärnäs (Nauvo),,,
4105,6:50:00,6:50:00,6,1,Retais (Korppoo),,,
4105,7:00:00,7:00:00,29,2,Pärnäs (Nauvo),,,
4106,7:07:00,7:07:00,6,1,Retais (Korppoo),,,
4106,7:17:00,7:17:00,29,2,Pärnäs (Nauvo),,,
4107,7:30:00,7:30:00,6,1,Retais (Korppoo),,,
4107,7:40:00,7:40:00,29,2,Pärnäs (Nauvo),,,
4108,7:50:00,7:50:00,6,1,Retais (Korppoo),,,
4108,8:00:00,8:00:00,29,2,Pärnäs (Nauvo),,,
4109,8:12:00,8:12:00,6,1,Retais (Korppoo),,,
4109,8:22:00,8:22:00,29,2,Pärnäs (Nauvo),,,
4110,8:30:00,8:30:00,6,1,Retais (Korppoo),,,
4110,8:40:00,8:40:00,29,2,Pärnäs (Nauvo),,,
4111,9:00:00,9:00:00,6,1,Retais (Korppoo),,,
4111,9:10:00,9:10:00,29,2,Pärnäs (Nauvo),,,
4112,9:15:00,9:15:00,6,1,Retais (Korppoo),,,
4112,9:25:00,9:25:00,29,2,Pärnäs (Nauvo),,,
4113,9:30:00,9:30:00,6,1,Retais (Korppoo),,,
4113,9:40:00,9:40:00,29,2,Pärnäs (Nauvo),,,
4114,9:45:00,9:45:00,6,1,Retais (Korppoo),,,
4114,9:55:00,9:55:00,29,2,Pärnäs (Nauvo),,,
4115,10:00:00,10:00:00,6,1,Retais (Korppoo),,,
4115,10:10:00,10:10:00,29,2,Pärnäs (Nauvo),,,
4116,10:20:00,10:20:00,6,1,Retais (Korppoo),,,
4116,10:30:00,10:30:00,29,2,Pärnäs (Nauvo),,,
4117,10:40:00,10:40:00,6,1,Retais (Korppoo),,,
4117,10:50:00,10:50:00,29,2,Pärnäs (Nauvo),,,
4118,11:00:00,11:00:00,6,1,Retais (Korppoo),,,
4118,11:10:00,11:10:00,29,2,Pärnäs (Nauvo),,,
4119,11:15:00,11:15:00,6,1,Retais (Korppoo),,,
4119,11:25:00,11:25:00,29,2,Pärnäs (Nauvo),,,
4120,11:30:00,11:30:00,6,1,Retais (Korppoo),,,
4120,11:40:00,11:40:00,29,2,Pärnäs (Nauvo),,,
4121,12:15:00,12:15:00,6,1,Retais (Korppoo),,,
4121,12:25:00,12:25:00,29,2,Pärnäs (Nauvo),,,
4122,12:30:00,12:30:00,6,1,Retais (Korppoo),,,
4122,12:40:00,12:40:00,29,2,Pärnäs (Nauvo),,,
4123,12:45:00,12:45:00,6,1,Retais (Korppoo),,,
4123,12:55:00,12:55:00,29,2,Pärnäs (Nauvo),,,
4124,13:02:00,13:02:00,6,1,Retais (Korppoo),,,
4124,13:12:00,13:12:00,29,2,Pärnäs (Nauvo),,,
4125,13:20:00,13:20:00,6,1,Retais (Korppoo),,,
4125,13:30:00,13:30:00,29,2,Pärnäs (Nauvo),,,
4126,13:42:00,13:42:00,6,1,Retais (Korppoo),,,
4126,13:52:00,13:52:00,29,2,Pärnäs (Nauvo),,,
4127,14:00:00,14:00:00,6,1,Retais (Korppoo),,,
4127,14:10:00,14:10:00,29,2,Pärnäs (Nauvo),,,
4128,14:15:00,14:15:00,6,1,Retais (Korppoo),,,
4128,14:25:00,14:25:00,29,2,Pärnäs (Nauvo),,,
4129,14:30:00,14:30:00,6,1,Retais (Korppoo),,,
4129,14:40:00,14:40:00,29,2,Pärnäs (Nauvo),,,
4130,14:45:00,14:45:00,6,1,Retais (Korppoo),,,
4130,14:55:00,14:55:00,29,2,Pärnäs (Nauvo),,,
4131,15:10:00,15:10:00,6,1,Retais (Korppoo),,,
4131,15:20:00,15:20:00,29,2,Pärnäs (Nauvo),,,
4132,15:25:00,15:25:00,6,1,Retais (Korppoo),,,
4132,15:35:00,15:35:00,29,2,Pärnäs (Nauvo),,,
4133,15:45:00,15:45:00,6,1,Retais (Korppoo),,,
4133,15:55:00,15:55:00,29,2,Pärnäs (Nauvo),,,
4134,16:10:00,16:10:00,6,1,Retais (Korppoo),,,
4134,16:20:00,16:20:00,29,2,Pärnäs (Nauvo),,,
4135,16:30:00,16:30:00,6,1,Retais (Korppoo),,,
4135,16:40:00,16:40:00,29,2,Pärnäs (Nauvo),,,
4136,16:45:00,16:45:00,6,1,Retais (Korppoo),,,
4136,16:55:00,16:55:00,29,2,Pärnäs (Nauvo),,,
4137,17:00:00,17:00:00,6,1,Retais (Korppoo),,,
4137,17:10:00,17:10:00,29,2,Pärnäs (Nauvo),,,
4138,17:20:00,17:20:00,6,1,Retais (Korppoo),,,
4138,17:30:00,17:30:00,29,2,Pärnäs (Nauvo),,,
4139,17:45:00,17:45:00,6,1,Retais (Korppoo),,,
4139,17:55:00,17:55:00,29,2,Pärnäs (Nauvo),,,
4140,18:00:00,18:00:00,6,1,Retais (Korppoo),,,
4140,18:10:00,18:10:00,29,2,Pärnäs (Nauvo),,,
4141,18:15:00,18:15:00,6,1,Retais (Korppoo),,,
4141,18:25:00,18:25:00,29,2,Pärnäs (Nauvo),,,
4142,18:30:00,18:30:00,6,1,Retais (Korppoo),,,
4142,18:40:00,18:40:00,29,2,Pärnäs (Nauvo),,,
4143,19:00:00,19:00:00,6,1,Retais (Korppoo),,,
4143,19:10:00,19:10:00,29,2,Pärnäs (Nauvo),,,
4144,19:30:00,19:30:00,6,1,Retais (Korppoo),,,
4144,19:40:00,19:40:00,29,2,Pärnäs (Nauvo),,,
4145,19:45:00,19:45:00,6,1,Retais (Korppoo),,,
4145,19:55:00,19:55:00,29,2,Pärnäs (Nauvo),,,
4146,20:00:00,20:00:00,6,1,Retais (Korppoo),,,
4146,20:10:00,20:10:00,29,2,Pärnäs (Nauvo),,,
4147,20:25:00,20:25:00,6,1,Retais (Korppoo),,,
4147,20:35:00,20:35:00,29,2,Pärnäs (Nauvo),,,
4148,20:50:00,20:50:00,6,1,Retais (Korppoo),,,
4148,21:00:00,21:00:00,29,2,Pärnäs (Nauvo),,,
4149,21:10:00,21:10:00,6,1,Retais (Korppoo),,,
4149,21:20:00,21:20:00,29,2,Pärnäs (Nauvo),,,
4150,21:55:00,21:55:00,6,1,Retais (Korppoo),,,
4150,22:05:00,22:05:00,29,2,Pärnäs (Nauvo),,,
4151,22:30:00,22:30:00,6,1,Retais (Korppoo),,,
4151,22:40:00,22:40:00,29,2,Pärnäs (Nauvo),,,
4152,22:55:00,22:55:00,6,1,Retais (Korppoo),,,
4152,23:05:00,23:05:00,29,2,Pärnäs (Nauvo),,,
4153,23:30:00,23:30:00,6,1,Retais (Korppoo),,,
4153,23:40:00,23:40:00,29,2,Pärnäs (Nauvo),,,
4154,22:10:00,22:10:00,6,1,Retais (Korppoo),,,
4154,22:20:00,22:20:00,29,2,Pärnäs (Nauvo),,,
4155,0:00:00,0:00:00,6,1,Retais (Korppoo),,,
4155,0:10:00,0:10:00,29,2,Pärnäs (Nauvo),,,
4156,0:45:00,0:45:00,6,1,Retais (Korppoo),,,
4156,0:55:00,0:55:00,29,2,Pärnäs (Nauvo),,,
4157,1:45:00,1:45:00,6,1,Retais (Korppoo),,,
4157,1:55:00,1:55:00,29,2,Pärnäs (Nauvo),,,
4158,2:45:00,2:45:00,6,1,Retais (Korppoo),,,
4158,2:55:00,2:55:00,29,2,Pärnäs (Nauvo),,,
4159,3:45:00,3:45:00,6,1,Retais (Korppoo),,,
4159,3:55:00,3:55:00,29,2,Pärnäs (Nauvo),,,
4160,4:30:00,4:30:00,6,1,Retais (Korppoo),,,
4160,4:40:00,4:40:00,29,2,Pärnäs (Nauvo),,,
4161,5:00:00,5:00:00,6,1,Retais (Korppoo),,,
4161,5:10:00,5:10:00,29,2,Pärnäs (Nauvo),,,
4162,5:15:00,5:15:00,6,1,Retais (Korppoo),,,
4162,5:25:00,5:25:00,29,2,Pärnäs (Nauvo),,,
4163,5:32:00,5:32:00,6,1,Retais (Korppoo),,,
4163,5:42:00,5:42:00,29,2,Pärnäs (Nauvo),,,
4164,5:47:00,5:47:00,6,1,Retais (Korppoo),,,
4164,5:57:00,5:57:00,29,2,Pärnäs (Nauvo),,,
4165,6:02:00,6:02:00,6,1,Retais (Korppoo),,,
4165,6:12:00,6:12:00,29,2,Pärnäs (Nauvo),,,
4166,6:17:00,6:17:00,6,1,Retais (Korppoo),,,
4166,6:27:00,6:27:00,29,2,Pärnäs (Nauvo),,,
4167,6:50:00,6:50:00,6,1,Retais (Korppoo),,,
4167,7:00:00,7:00:00,29,2,Pärnäs (Nauvo),,,
4168,7:12:00,7:12:00,6,1,Retais (Korppoo),,,
4168,7:22:00,7:22:00,29,2,Pärnäs (Nauvo),,,
4169,7:30:00,7:30:00,6,1,Retais (Korppoo),,,
4169,7:40:00,7:40:00,29,2,Pärnäs (Nauvo),,,
4170,7:45:00,7:45:00,6,1,Retais (Korppoo),,,
4170,7:55:00,7:55:00,29,2,Pärnäs (Nauvo),,,
4171,8:15:00,8:15:00,6,1,Retais (Korppoo),,,
4171,8:25:00,8:25:00,29,2,Pärnäs (Nauvo),,,
4172,8:45:00,8:45:00,6,1,Retais (Korppoo),,,
4172,8:55:00,8:55:00,29,2,Pärnäs (Nauvo),,,
4173,9:00:00,9:00:00,6,1,Retais (Korppoo),,,
4173,9:10:00,9:10:00,29,2,Pärnäs (Nauvo),,,
4174,9:15:00,9:15:00,6,1,Retais (Korppoo),,,
4174,9:25:00,9:25:00,29,2,Pärnäs (Nauvo),,,
4175,9:30:00,9:30:00,6,1,Retais (Korppoo),,,
4175,9:40:00,9:40:00,29,2,Pärnäs (Nauvo),,,
4176,9:45:00,9:45:00,6,1,Retais (Korppoo),,,
4176,9:55:00,9:55:00,29,2,Pärnäs (Nauvo),,,
4177,10:00:00,10:00:00,6,1,Retais (Korppoo),,,
4177,10:10:00,10:10:00,29,2,Pärnäs (Nauvo),,,
4178,10:20:00,10:20:00,6,1,Retais (Korppoo),,,
4178,10:30:00,10:30:00,29,2,Pärnäs (Nauvo),,,
4179,10:40:00,10:40:00,6,1,Retais (Korppoo),,,
4179,10:50:00,10:50:00,29,2,Pärnäs (Nauvo),,,
4180,11:00:00,11:00:00,6,1,Retais (Korppoo),,,
4180,11:10:00,11:10:00,29,2,Pärnäs (Nauvo),,,
4181,11:15:00,11:15:00,6,1,Retais (Korppoo),,,
4181,11:25:00,11:25:00,29,2,Pärnäs (Nauvo),,,
4182,11:30:00,11:30:00,6,1,Retais (Korppoo),,,
4182,11:40:00,11:40:00,29,2,Pärnäs (Nauvo),,,
4183,12:15:00,12:15:00,6,1,Retais (Korppoo),,,
4183,12:25:00,12:25:00,29,2,Pärnäs (Nauvo),,,
4184,12:30:00,12:30:00,6,1,Retais (Korppoo),,,
4184,12:40:00,12:40:00,29,2,Pärnäs (Nauvo),,,
4185,12:45:00,12:45:00,6,1,Retais (Korppoo),,,
4185,12:55:00,12:55:00,29,2,Pärnäs (Nauvo),,,
4186,13:02:00,13:02:00,6,1,Retais (Korppoo),,,
4186,13:12:00,13:12:00,29,2,Pärnäs (Nauvo),,,
4187,13:20:00,13:20:00,6,1,Retais (Korppoo),,,
4187,13:30:00,13:30:00,29,2,Pärnäs (Nauvo),,,
4188,13:42:00,13:42:00,6,1,Retais (Korppoo),,,
4188,13:52:00,13:52:00,29,2,Pärnäs (Nauvo),,,
4189,14:00:00,14:00:00,6,1,Retais (Korppoo),,,
4189,14:10:00,14:10:00,29,2,Pärnäs (Nauvo),,,
4190,14:15:00,14:15:00,6,1,Retais (Korppoo),,,
4190,14:25:00,14:25:00,29,2,Pärnäs (Nauvo),,,
4191,14:30:00,14:30:00,6,1,Retais (Korppoo),,,
4191,14:40:00,14:40:00,29,2,Pärnäs (Nauvo),,,
4192,14:45:00,14:45:00,6,1,Retais (Korppoo),,,
4192,14:55:00,14:55:00,29,2,Pärnäs (Nauvo),,,
4193,15:10:00,15:10:00,6,1,Retais (Korppoo),,,
4193,15:20:00,15:20:00,29,2,Pärnäs (Nauvo),,,
4194,15:25:00,15:25:00,6,1,Retais (Korppoo),,,
4194,15:35:00,15:35:00,29,2,Pärnäs (Nauvo),,,
4195,15:45:00,15:45:00,6,1,Retais (Korppoo),,,
4195,15:55:00,15:55:00,29,2,Pärnäs (Nauvo),,,
4196,16:00:00,16:00:00,6,1,Retais (Korppoo),,,
4196,16:10:00,16:10:00,29,2,Pärnäs (Nauvo),,,
4197,16:15:00,16:15:00,6,1,Retais (Korppoo),,,
4197,16:25:00,16:25:00,29,2,Pärnäs (Nauvo),,,
4198,16:30:00,16:30:00,6,1,Retais (Korppoo),,,
4198,16:40:00,16:40:00,29,2,Pärnäs (Nauvo),,,
4199,16:45:00,16:45:00,6,1,Retais (Korppoo),,,
4199,16:55:00,16:55:00,29,2,Pärnäs (Nauvo),,,
4200,17:00:00,17:00:00,6,1,Retais (Korppoo),,,
4200,17:10:00,17:10:00,29,2,Pärnäs (Nauvo),,,
4201,17:25:00,17:25:00,6,1,Retais (Korppoo),,,
4201,17:35:00,17:35:00,29,2,Pärnäs (Nauvo),,,
4202,17:45:00,17:45:00,6,1,Retais (Korppoo),,,
4202,17:55:00,17:55:00,29,2,Pärnäs (Nauvo),,,
4203,18:00:00,18:00:00,6,1,Retais (Korppoo),,,
4203,18:10:00,18:10:00,29,2,Pärnäs (Nauvo),,,
4204,18:17:00,18:17:00,6,1,Retais (Korppoo),,,
4204,18:27:00,18:27:00,29,2,Pärnäs (Nauvo),,,
4205,18:45:00,18:45:00,6,1,Retais (Korppoo),,,
4205,18:55:00,18:55:00,29,2,Pärnäs (Nauvo),,,
4206,19:00:00,19:00:00,6,1,Retais (Korppoo),,,
4206,19:10:00,19:10:00,29,2,Pärnäs (Nauvo),,,
4207,19:30:00,19:30:00,6,1,Retais (Korppoo),,,
4207,19:40:00,19:40:00,29,2,Pärnäs (Nauvo),,,
4208,19:45:00,19:45:00,6,1,Retais (Korppoo),,,
4208,19:55:00,19:55:00,29,2,Pärnäs (Nauvo),,,
4209,20:10:00,20:10:00,6,1,Retais (Korppoo),,,
4209,20:20:00,20:20:00,29,2,Pärnäs (Nauvo),,,
4210,20:30:00,20:30:00,6,1,Retais (Korppoo),,,
4210,20:40:00,20:40:00,29,2,Pärnäs (Nauvo),,,
4211,21:10:00,21:10:00,6,1,Retais (Korppoo),,,
4211,21:20:00,21:20:00,29,2,Pärnäs (Nauvo),,,
4212,21:30:00,21:30:00,6,1,Retais (Korppoo),,,
4212,21:40:00,21:40:00,29,2,Pärnäs (Nauvo),,,
4213,21:45:00,21:45:00,6,1,Retais (Korppoo),,,
4213,21:55:00,21:55:00,29,2,Pärnäs (Nauvo),,,
4214,22:00:00,22:00:00,6,1,Retais (Korppoo),,,
4214,22:10:00,22:10:00,29,2,Pärnäs (Nauvo),,,
4215,22:30:00,22:30:00,6,1,Retais (Korppoo),,,
4215,22:40:00,22:40:00,29,2,Pärnäs (Nauvo),,,
4216,23:05:00,23:05:00,6,1,Retais (Korppoo),,,
4216,23:15:00,23:15:00,29,2,Pärnäs (Nauvo),,,
4217,23:35:00,23:35:00,6,1,Retais (Korppoo),,,
4217,23:45:00,23:45:00,29,2,Pärnäs (Nauvo),,,
4218,0:00:00,0:00:00,6,1,Retais (Korppoo),,,
4218,0:10:00,0:10:00,29,2,Pärnäs (Nauvo),,,
4219,0:45:00,0:45:00,6,1,Retais (Korppoo),,,
4219,0:55:00,0:55:00,29,2,Pärnäs (Nauvo),,,
4220,1:45:00,1:45:00,6,1,Retais (Korppoo),,,
4220,1:55:00,1:55:00,29,2,Pärnäs (Nauvo),,,
4221,2:45:00,2:45:00,6,1,Retais (Korppoo),,,
4221,2:55:00,2:55:00,29,2,Pärnäs (Nauvo),,,
4222,3:45:00,3:45:00,6,1,Retais (Korppoo),,,
4222,3:55:00,3:55:00,29,2,Pärnäs (Nauvo),,,
4223,4:30:00,4:30:00,6,1,Retais (Korppoo),,,
4223,4:40:00,4:40:00,29,2,Pärnäs (Nauvo),,,
4224,5:00:00,5:00:00,6,1,Retais (Korppoo),,,
4224,5:10:00,5:10:00,29,2,Pärnäs (Nauvo),,,
