trip_id,arrival_time,departure_time,stop_id
2397,14:20:00,14:20:00,9184
2397,14:25:00,14:25:00,9159
2398,14:35:00,14:35:00,9184
2398,14:40:00,14:40:00,9159
2399,14:50:00,14:50:00,9184
2399,14:55:00,14:55:00,9159
2400,15:05:00,15:05:00,9184
2400,15:10:00,15:10:00,9159
2401,15:20:00,15:20:00,9184
2401,15:25:00,15:25:00,9159
2402,15:50:00,15:50:00,9184
2402,15:55:00,15:55:00,9159
2403,16:05:00,16:05:00,9184
2403,16:10:00,16:10:00,9159
2404,16:20:00,16:20:00,9184
2404,16:25:00,16:25:00,9159
2405,16:35:00,16:35:00,9184
2405,16:40:00,16:40:00,9159
2406,16:50:00,16:50:00,9184
2406,16:55:00,16:55:00,9159
2407,17:05:00,17:05:00,9184
2407,17:10:00,17:10:00,9159
2408,17:20:00,17:20:00,9184
2408,17:25:00,17:25:00,9159
2409,17:50:00,17:50:00,9184
2409,17:55:00,17:55:00,9159
2410,18:05:00,18:05:00,9184
2410,18:10:00,18:10:00,9159
2411,18:20:00,18:20:00,9184
2411,18:25:00,18:25:00,9159
2412,18:35:00,18:35:00,9184
2412,18:40:00,18:40:00,9159
2413,18:50:00,18:50:00,9184
2413,18:55:00,18:55:00,9159
2414,19:05:00,19:05:00,9184
2414,19:10:00,19:10:00,9159
2415,19:20:00,19:20:00,9184
2415,19:25:00,19:25:00,9159
2416,19:50:00,19:50:00,9184
2416,19:55:00,19:55:00,9159
2417,20:05:00,20:05:00,9184
2417,20:10:00,20:10:00,9159
2418,20:20:00,20:20:00,9184
2418,20:25:00,20:25:00,9159
2419,20:35:00,20:35:00,9184
2419,20:40:00,20:40:00,9159
2420,20:50:00,20:50:00,9184
2420,20:55:00,20:55:00,9159
2421,21:05:00,21:05:00,9184
2421,21:10:00,21:10:00,9159
2422,21:20:00,21:20:00,9184
2422,21:25:00,21:25:00,9159
2423,21:35:00,21:35:00,9184
2423,21:40:00,21:40:00,9159
2424,21:50:00,21:50:00,9184
2424,21:55:00,21:55:00,9159
2425,22:05:00,22:05:00,9184
2425,22:10:00,22:10:00,9159
2426,22:20:00,22:20:00,9184
2426,22:25:00,22:25:00,9159
2427,6:35:00,6:35:00,9184
2427,6:40:00,6:40:00,9159
2428,6:50:00,6:50:00,9184
2428,6:55:00,6:55:00,9159
2429,7:05:00,7:05:00,9184
2429,7:10:00,7:10:00,9159
2430,7:20:00,7:20:00,9184
2430,7:25:00,7:25:00,9159
2431,7:35:00,7:35:00,9184
2431,7:40:00,7:40:00,9159
2432,7:50:00,7:50:00,9184
2432,7:55:00,7:55:00,9159
2433,8:05:00,8:05:00,9184
2433,8:10:00,8:10:00,9159
2434,8:20:00,8:20:00,9184
2434,8:25:00,8:25:00,9159
2435,8:35:00,8:35:00,9184
2435,8:40:00,8:40:00,9159
2436,8:50:00,8:50:00,9184
2436,8:55:00,8:55:00,9159
2437,9:20:00,9:20:00,9184
2437,9:25:00,9:25:00,9159
2438,9:35:00,9:35:00,9184
2438,9:40:00,9:40:00,9159
2439,9:50:00,9:50:00,9184
2439,9:55:00,9:55:00,9159
2440,10:05:00,10:05:00,9184
2440,10:10:00,10:10:00,9159
2441,10:20:00,10:20:00,9184
2441,10:25:00,10:25:00,9159
2442,10:35:00,10:35:00,9184
2442,10:40:00,10:40:00,9159
2443,11:05:00,11:05:00,9184
2443,11:10:00,11:10:00,9159
2444,11:20:00,11:20:00,9184
2444,11:25:00,11:25:00,9159
2445,11:35:00,11:35:00,9184
2445,11:40:00,11:40:00,9159
2446,11:50:00,11:50:00,9184
2446,11:55:00,11:55:00,9159
2447,12:05:00,12:05:00,9184
2447,12:10:00,12:10:00,9159
2448,12:35:00,12:35:00,9184
2448,12:40:00,12:40:00,9159
2449,12:50:00,12:50:00,9184
2449,12:55:00,12:55:00,9159
2450,13:05:00,13:05:00,9184
2450,13:10:00,13:10:00,9159
2451,13:20:00,13:20:00,9184
2451,13:25:00,13:25:00,9159
2452,13:35:00,13:35:00,9184
2452,13:40:00,13:40:00,9159
2453,13:50:00,13:50:00,9184
2453,13:55:00,13:55:00,9159
2454,14:05:00,14:05:00,9184
2454,14:10:00,14:10:00,9159
2455,14:20:00,14:20:00,9184
2455,14:25:00,14:25:00,9159
2456,14:35:00,14:35:00,9184
2456,14:40:00,14:40:00,9159
2457,14:50:00,14:50:00,9184
2457,14:55:00,14:55:00,9159
2458,15:05:00,15:05:00,9184
2458,15:10:00,15:10:00,9159
2459,15:20:00,15:20:00,9184
2459,15:25:00,15:25:00,9159
2460,15:50:00,15:50:00,9184
2460,15:55:00,15:55:00,9159
2461,16:05:00,16:05:00,9184
2461,16:10:00,16:10:00,9159
2462,16:20:00,16:20:00,9184
2462,16:25:00,16:25:00,9159
2463,16:35:00,16:35:00,9184
2463,16:40:00,16:40:00,9159
2464,16:50:00,16:50:00,9184
2464,16:55:00,16:55:00,9159
2465,17:05:00,17:05:00,9184
2465,17:10:00,17:10:00,9159
2466,17:20:00,17:20:00,9184
2466,17:25:00,17:25:00,9159
2467,17:50:00,17:50:00,9184
2467,17:55:00,17:55:00,9159
2468,18:05:00,18:05:00,9184
2468,18:10:00,18:10:00,9159
2469,18:20:00,18:20:00,9184
2469,18:25:00,18:25:00,9159
2470,18:35:00,18:35:00,9184
2470,18:40:00,18:40:00,9159
2471,18:50:00,18:50:00,9184
2471,18:55:00,18:55:00,9159
2472,19:05:00,19:05:00,9184
2472,19:10:00,19:10:00,9159
2473,19:20:00,19:20:00,9184
2473,19:25:00,19:25:00,9159
2474,19:50:00,19:50:00,9184
2474,19:55:00,19:55:00,9159
2475,20:05:00,20:05:00,9184
2475,20:10:00,20:10:00,9159
2476,20:20:00,20:20:00,9184
2476,20:25:00,20:25:00,9159
2477,20:35:00,20:35:00,9184
2477,20:40:00,20:40:00,9159
2478,20:50:00,20:50:00,9184
2478,20:55:00,20:55:00,9159
2479,21:05:00,21:05:00,9184
2479,21:10:00,21:10:00,9159
2480,21:20:00,21:20:00,9184
2480,21:25:00,21:25:00,9159
2481,21:35:00,21:35:00,9184
2481,21:40:00,21:40:00,9159
2482,21:50:00,21:50:00,9184
2482,21:55:00,21:55:00,9159
2483,22:05:00,22:05:00,9184
2483,22:10:00,22:10:00,9159
2484,22:20:00,22:20:00,9184
2484,22:25:00,22:25:00,9159
2485,5:30:00,5:30:00,9159
2485,5:35:00,5:35:00,9184
2486,5:45:00,5:45:00,9159
2486,5:50:00,5:50:00,9184
2487,6:00:00,6:00:00,9159
2487,6:05:00,6:05:00,9184
2488,6:15:00,6:15:00,9159
2488,6:20:00,6:20:00,9184
2489,6:30:00,6:30:00,9159
2489,6:35:00,6:35:00,9184
2490,6:45:00,6:45:00,9159
2490,6:50:00,6:50:00,9184
2491,7:00:00,7:00:00,9159
2491,7:05:00,7:05:00,9184
2492,7:15:00,7:15:00,9159
2492,7:20:00,7:20:00,9184
2493,7:30:00,7:30:00,9159
2493,7:35:00,7:35:00,9184
2494,7:45:00,7:45:00,9159
2494,7:50:00,7:50:00,9184
2495,8:00:00,8:00:00,9159
2495,8:05:00,8:05:00,9184
2496,8:15:00,8:15:00,9159
2496,8:20:00,8:20:00,9184
2497,8:30:00,8:30:00,9159
2497,8:35:00,8:35:00,9184
2498,8:45:00,8:45:00,9159
2498,8:50:00,8:50:00,9184
2499,9:15:00,9:15:00,9159
2499,9:20:00,9:20:00,9184
2500,9:30:00,9:30:00,9159
2500,9:35:00,9:35:00,9184
2501,9:45:00,9:45:00,9159
2501,9:50:00,9:50:00,9184
2502,10:00:00,10:00:00,9159
2502,10:05:00,10:05:00,9184
2503,10:15:00,10:15:00,9159
2503,10:20:00,10:20:00,9184
2504,10:30:00,10:30:00,9159
2504,10:35:00,10:35:00,9184
2505,11:00:00,11:00:00,9159
2505,11:05:00,11:05:00,9184
2506,11:15:00,11:15:00,9159
2506,11:20:00,11:20:00,9184
2507,11:30:00,11:30:00,9159
2507,11:35:00,11:35:00,9184
2508,11:45:00,11:45:00,9159
2508,11:50:00,11:50:00,9184
2509,12:00:00,12:00:00,9159
2509,12:05:00,12:05:00,9184
2510,12:30:00,12:30:00,9159
2510,12:35:00,12:35:00,9184
2511,12:45:00,12:45:00,9159
2511,12:50:00,12:50:00,9184
2512,13:00:00,13:00:00,9159
2512,13:05:00,13:05:00,9184
2513,13:15:00,13:15:00,9159
2513,13:20:00,13:20:00,9184
2514,13:30:00,13:30:00,9159
2514,13:35:00,13:35:00,9184
2515,13:45:00,13:45:00,9159
2515,13:50:00,13:50:00,9184
2516,14:00:00,14:00:00,9159
2516,14:05:00,14:05:00,9184
2517,14:15:00,14:15:00,9159
2517,14:20:00,14:20:00,9184
2518,14:30:00,14:30:00,9159
2518,14:35:00,14:35:00,9184
2519,14:45:00,14:45:00,9159
2519,14:50:00,14:50:00,9184
2520,15:00:00,15:00:00,9159
2520,15:05:00,15:05:00,9184
2521,15:15:00,15:15:00,9159
2521,15:20:00,15:20:00,9184
2522,15:45:00,15:45:00,9159
2522,15:50:00,15:50:00,9184
2523,16:00:00,16:00:00,9159
2523,16:05:00,16:05:00,9184
2524,16:15:00,16:15:00,9159
2524,16:20:00,16:20:00,9184
2525,16:30:00,16:30:00,9159
2525,16:35:00,16:35:00,9184
2526,16:45:00,16:45:00,9159
2526,16:50:00,16:50:00,9184
2527,17:00:00,17:00:00,9159
2527,17:05:00,17:05:00,9184
2528,17:15:00,17:15:00,9159
2528,17:20:00,17:20:00,9184
2529,17:45:00,17:45:00,9159
2529,17:50:00,17:50:00,9184
2530,18:00:00,18:00:00,9159
2530,18:05:00,18:05:00,9184
2531,18:15:00,18:15:00,9159
2531,18:20:00,18:20:00,9184
2532,18:30:00,18:30:00,9159
2532,18:35:00,18:35:00,9184
2533,18:45:00,18:45:00,9159
2533,18:50:00,18:50:00,9184
2534,19:00:00,19:00:00,9159
2534,19:05:00,19:05:00,9184
2535,19:15:00,19:15:00,9159
2535,19:20:00,19:20:00,9184
2536,19:45:00,19:45:00,9159
2536,19:50:00,19:50:00,9184
2537,20:00:00,20:00:00,9159
2537,20:05:00,20:05:00,9184
2538,20:15:00,20:15:00,9159
2538,20:20:00,20:20:00,9184
2539,20:30:00,20:30:00,9159
2539,20:35:00,20:35:00,9184
2540,20:45:00,20:45:00,9159
2540,20:50:00,20:50:00,9184
2541,21:00:00,21:00:00,9159
2541,21:05:00,21:05:00,9184
2542,21:15:00,21:15:00,9159
2542,21:20:00,21:20:00,9184
2543,21:30:00,21:30:00,9159
2543,21:35:00,21:35:00,9184
2544,21:45:00,21:45:00,9159
2544,21:50:00,21:50:00,9184
2545,22:00:00,22:00:00,9159
2545,22:05:00,22:05:00,9184
2546,6:30:00,6:30:00,9159
2546,6:35:00,6:35:00,9184
2547,6:45:00,6:45:00,9159
2547,6:50:00,6:50:00,9184
2548,7:00:00,7:00:00,9159
2548,7:05:00,7:05:00,9184
2549,7:15:00,7:15:00,9159
2549,7:20:00,7:20:00,9184
2550,7:30:00,7:30:00,9159
2550,7:35:00,7:35:00,9184
2551,7:45:00,7:45:00,9159
2551,7:50:00,7:50:00,9184
2552,8:00:00,8:00:00,9159
2552,8:05:00,8:05:00,9184
2553,8:15:00,8:15:00,9159
2553,8:20:00,8:20:00,9184
2554,8:30:00,8:30:00,9159
2554,8:35:00,8:35:00,9184
2555,8:45:00,8:45:00,9159
2555,8:50:00,8:50:00,9184
2556,9:15:00,9:15:00,9159
2556,9:20:00,9:20:00,9184
2557,9:30:00,9:30:00,9159
2557,9:35:00,9:35:00,9184
2558,9:45:00,9:45:00,9159
2558,9:50:00,9:50:00,9184
2559,10:00:00,10:00:00,9159
2559,10:05:00,10:05:00,9184
2560,10:15:00,10:15:00,9159
2560,10:20:00,10:20:00,9184
2561,10:30:00,10:30:00,9159
2561,10:35:00,10:35:00,9184
2562,11:00:00,11:00:00,9159
2562,11:05:00,11:05:00,9184
2563,11:15:00,11:15:00,9159
2563,11:20:00,11:20:00,9184
2564,11:30:00,11:30:00,9159
2564,11:35:00,11:35:00,9184
2565,11:45:00,11:45:00,9159
2565,11:50:00,11:50:00,9184
2566,12:00:00,12:00:00,9159
2566,12:05:00,12:05:00,9184
2567,12:30:00,12:30:00,9159
2567,12:35:00,12:35:00,9184
2568,12:45:00,12:45:00,9159
2568,12:50:00,12:50:00,9184
2569,13:00:00,13:00:00,9159
2569,13:05:00,13:05:00,9184
2570,13:15:00,13:15:00,9159
2570,13:20:00,13:20:00,9184
2571,13:30:00,13:30:00,9159
2571,13:35:00,13:35:00,9184
2572,13:45:00,13:45:00,9159
2572,13:50:00,13:50:00,9184
2573,14:00:00,14:00:00,9159
2573,14:05:00,14:05:00,9184
2574,14:15:00,14:15:00,9159
2574,14:20:00,14:20:00,9184
2575,14:30:00,14:30:00,9159
2575,14:35:00,14:35:00,9184
2576,14:45:00,14:45:00,9159
2576,14:50:00,14:50:00,9184
2577,15:00:00,15:00:00,9159
2577,15:05:00,15:05:00,9184
2578,15:15:00,15:15:00,9159
2578,15:20:00,15:20:00,9184
2579,15:45:00,15:45:00,9159
2579,15:50:00,15:50:00,9184
2580,16:00:00,16:00:00,9159
2580,16:05:00,16:05:00,9184
2581,16:15:00,16:15:00,9159
2581,16:20:00,16:20:00,9184
2582,16:30:00,16:30:00,9159
2582,16:35:00,16:35:00,9184
2583,16:45:00,16:45:00,9159
2583,16:50:00,16:50:00,9184
2584,17:00:00,17:00:00,9159
2584,17:05:00,17:05:00,9184
2585,17:15:00,17:15:00,9159
2585,17:20:00,17:20:00,9184
2586,17:45:00,17:45:00,9159
2586,17:50:00,17:50:00,9184
2587,18:00:00,18:00:00,9159
2587,18:05:00,18:05:00,9184
2588,18:15:00,18:15:00,9159
2588,18:20:00,18:20:00,9184
2589,18:30:00,18:30:00,9159
2589,18:35:00,18:35:00,9184
2590,18:45:00,18:45:00,9159
2590,18:50:00,18:50:00,9184
2591,19:00:00,19:00:00,9159
2591,19:05:00,19:05:00,9184
2592,19:15:00,19:15:00,9159
2592,19:20:00,19:20:00,9184
2593,19:45:00,19:45:00,9159
2593,19:50:00,19:50:00,9184
2594,20:00:00,20:00:00,9159
2594,20:05:00,20:05:00,9184
2595,20:15:00,20:15:00,9159
2595,20:20:00,20:20:00,9184
2596,20:30:00,20:30:00,9159
2596,20:35:00,20:35:00,9184
2597,20:45:00,20:45:00,9159
2597,20:50:00,20:50:00,9184
2598,21:00:00,21:00:00,9159
2598,21:05:00,21:05:00,9184
2599,21:15:00,21:15:00,9159
2599,21:20:00,21:20:00,9184
2600,21:30:00,21:30:00,9159
2600,21:35:00,21:35:00,9184
2601,21:45:00,21:45:00,9159
2601,21:50:00,21:50:00,9184
2602,22:00:00,22:00:00,9159
2602,22:05:00,22:05:00,9184
2603,22:15:00,22:15:00,9159
2603,22:20:00,22:20:00,9184
2604,22:15:00,22:15:00,9159
2604,22:20:00,22:20:00,9184
2605,6:00:00,6:00:00,9198
2605,6:30:00,6:30:00,c910
2606,7:20:00,7:20:00,9198
2606,7:50:00,7:50:00,c910
2607,8:30:00,8:30:00,9198
2607,9:00:00,9:00:00,c910
2608,14:30:00,14:30:00,9198
2608,15:00:00,15:00:00,c910
2609,16:00:00,16:00:00,9198
2609,16:30:00,16:30:00,c910
2610,18:00:00,18:00:00,9198
2610,18:30:00,18:30:00,c910
2611,11:00:00,11:00:00,9198
2611,11:30:00,11:30:00,c910
2612,20:00:00,20:00:00,9198
2612,20:30:00,20:30:00,c910
2613,10:00:00,10:00:00,9198
2613,10:30:00,10:30:00,c910
2614,11:00:00,11:00:00,9198
2614,11:30:00,11:30:00,c910
2615,11:00:00,11:00:00,9198
2615,11:30:00,11:30:00,c910
2616,7:30:00,7:30:00,9198
2616,8:00:00,8:00:00,c910
2617,9:30:00,9:30:00,9198
2617,10:00:00,10:00:00,c910
2618,14:30:00,14:30:00,9198
2618,15:00:00,15:00:00,c910
2619,16:00:00,16:00:00,9198
2619,16:30:00,16:30:00,c910
2620,18:00:00,18:00:00,9198
2620,18:30:00,18:30:00,c910
2621,11:30:00,11:30:00,9198
2621,12:00:00,12:00:00,c910
2622,14:00:00,14:00:00,9198
2622,14:30:00,14:30:00,c910
2623,17:30:00,17:30:00,9198
2623,18:00:00,18:00:00,c910
2624,18:30:00,18:30:00,9198
2624,19:00:00,19:00:00,c910
2625,12:00:00,12:00:00,9198
2625,12:30:00,12:30:00,c910
2626,6:30:00,6:30:00,c910
2626,7:00:00,7:00:00,9198
2627,8:00:00,8:00:00,c910
2627,8:30:00,8:30:00,9198
2628,9:00:00,9:00:00,c910
2628,9:30:00,9:30:00,9198
2629,11:30:00,11:30:00,c910
2629,12:00:00,12:00:00,9198
2630,15:00:00,15:00:00,c910
2630,15:30:00,15:30:00,9198
2631,16:35:00,16:35:00,c910
2631,17:05:00,17:05:00,9198
2632,18:30:00,18:30:00,c910
2632,19:00:00,19:00:00,9198
2633,20:30:00,20:30:00,c910
2633,21:00:00,21:00:00,9198
2634,9:00:00,9:00:00,c910
2634,9:30:00,9:30:00,9198
2635,11:30:00,11:30:00,c910
2635,12:00:00,12:00:00,9198
2636,15:00:00,15:00:00,c910
2636,15:30:00,15:30:00,9198
2637,16:35:00,16:35:00,c910
2637,17:05:00,17:05:00,9198
2638,18:30:00,18:30:00,c910
2638,19:00:00,19:00:00,9198
2639,12:00:00,12:00:00,c910
2639,12:30:00,12:30:00,9198
2640,14:30:00,14:30:00,c910
2640,15:00:00,15:00:00,9198
2641,18:00:00,18:00:00,c910
2641,18:30:00,18:30:00,9198
2642,19:00:00,19:00:00,c910
2642,19:30:00,19:30:00,9198
2643,14:00:00,14:00:00,c910
2643,14:30:00,14:30:00,9198
2644,6:30:00,6:30:00,c33
2644,6:55:00,6:55:00,c15
2645,7:30:00,7:30:00,c33
2645,7:55:00,7:55:00,c15
2646,11:00:00,11:00:00,c33
2646,11:25:00,11:25:00,c15
2647,14:45:00,14:45:00,c33
2647,15:10:00,15:10:00,c15
2648,15:55:00,15:55:00,c33
2648,16:20:00,16:20:00,c15
2649,18:00:00,18:00:00,c33
2649,18:25:00,18:25:00,c15
2650,9:30:00,9:30:00,c33
2650,9:55:00,9:55:00,c15
2651,20:30:00,20:30:00,c33
2651,20:55:00,20:55:00,c15
2652,9:30:00,9:30:00,c33
2652,9:55:00,9:55:00,c15
2653,7:30:00,7:30:00,c33
2653,7:55:00,7:55:00,c15
2654,9:30:00,9:30:00,c33
2654,9:55:00,9:55:00,c15
2655,11:00:00,11:00:00,c33
2655,11:25:00,11:25:00,c15
2656,15:55:00,15:55:00,c33
2656,16:20:00,16:20:00,c15
2657,18:00:00,18:00:00,c33
2657,18:25:00,18:25:00,c15
2658,11:00:00,11:00:00,c33
2658,11:25:00,11:25:00,c15
2659,15:55:00,15:55:00,c33
2659,16:20:00,16:20:00,c15
2660,17:10:00,17:10:00,c33
2660,17:35:00,17:35:00,c15
2661,19:15:00,19:15:00,c33
2661,19:40:00,19:40:00,c15
2662,8:10:00,8:10:00,c15
2662,8:35:00,8:35:00,c33
2663,10:10:00,10:10:00,c15
2663,10:35:00,10:35:00,c33
2664,11:45:00,11:45:00,c15
2664,12:10:00,12:10:00,c33
2665,15:20:00,15:20:00,c15
2665,15:45:00,15:45:00,c33
2666,16:30:00,16:30:00,c15
2666,16:55:00,16:55:00,c33
2667,19:00:00,19:00:00,c15
2667,19:25:00,19:25:00,c33
2668,7:00:00,7:00:00,c15
2668,7:25:00,7:25:00,c33
2669,21:00:00,21:00:00,c15
2669,21:25:00,21:25:00,c33
2670,7:00:00,7:00:00,c15
2670,7:25:00,7:25:00,c33
2671,8:10:00,8:10:00,c15
2671,8:35:00,8:35:00,c33
2672,10:10:00,10:10:00,c15
2672,10:35:00,10:35:00,c33
2673,11:45:00,11:45:00,c15
2673,12:10:00,12:10:00,c33
2674,16:30:00,16:30:00,c15
2674,16:55:00,16:55:00,c33
2675,19:00:00,19:00:00,c15
2675,19:25:00,19:25:00,c33
2676,11:45:00,11:45:00,c15
2676,12:10:00,12:10:00,c33
2677,16:30:00,16:30:00,c15
2677,16:55:00,16:55:00,c33
2678,18:30:00,18:30:00,c15
2678,18:55:00,18:55:00,c33
2679,19:55:00,19:55:00,c15
2679,20:20:00,20:20:00,c33
2680,8:25:00,8:25:00,9199
2680,8:30:00,8:30:00,9162
2681,8:45:00,8:45:00,9199
2681,8:50:00,8:50:00,9162
2682,9:15:00,9:15:00,9199
2682,9:20:00,9:20:00,9162
2683,9:25:00,9:25:00,9199
2683,9:30:00,9:30:00,9162
2684,9:45:00,9:45:00,9199
2684,9:50:00,9:50:00,9162
2685,10:05:00,10:05:00,9199
2685,10:10:00,10:10:00,9162
2686,10:25:00,10:25:00,9199
2686,10:30:00,10:30:00,9162
2687,10:45:00,10:45:00,9199
2687,10:50:00,10:50:00,9162
2688,11:05:00,11:05:00,9199
2688,11:10:00,11:10:00,9162
2689,11:25:00,11:25:00,9199
2689,11:30:00,11:30:00,9162
2690,11:45:00,11:45:00,9199
2690,11:50:00,11:50:00,9162
2691,12:15:00,12:15:00,9199
2691,12:20:00,12:20:00,9162
2692,12:25:00,12:25:00,9199
2692,12:30:00,12:30:00,9162
2693,12:45:00,12:45:00,9199
2693,12:50:00,12:50:00,9162
2694,13:05:00,13:05:00,9199
2694,13:10:00,13:10:00,9162
2695,13:25:00,13:25:00,9199
2695,13:30:00,13:30:00,9162
2696,13:45:00,13:45:00,9199
2696,13:50:00,13:50:00,9162
2697,14:05:00,14:05:00,9199
2697,14:10:00,14:10:00,9162
2698,14:25:00,14:25:00,9199
2698,14:30:00,14:30:00,9162
2699,14:45:00,14:45:00,9199
2699,14:50:00,14:50:00,9162
2700,15:05:00,15:05:00,9199
2700,15:10:00,15:10:00,9162
2701,15:25:00,15:25:00,9199
2701,15:30:00,15:30:00,9162
2702,15:45:00,15:45:00,9199
2702,15:50:00,15:50:00,9162
2703,16:05:00,16:05:00,9199
2703,16:10:00,16:10:00,9162
2704,16:15:00,16:15:00,9199
2704,16:20:00,16:20:00,9162
2705,16:25:00,16:25:00,9199
2705,16:30:00,16:30:00,9162
2706,16:35:00,16:35:00,9199
2706,16:40:00,16:40:00,9162
2707,16:45:00,16:45:00,9199
2707,16:50:00,16:50:00,9162
2708,17:15:00,17:15:00,9199
2708,17:20:00,17:20:00,9162
2709,17:25:00,17:25:00,9199
2709,17:30:00,17:30:00,9162
2710,17:35:00,17:35:00,9199
2710,17:40:00,17:40:00,9162
2711,17:45:00,17:45:00,9199
2711,17:50:00,17:50:00,9162
2712,17:55:00,17:55:00,9199
2712,18:00:00,18:00:00,9162
2713,18:05:00,18:05:00,9199
2713,18:10:00,18:10:00,9162
2714,18:25:00,18:25:00,9199
2714,18:30:00,18:30:00,9162
2715,18:45:00,18:45:00,9199
2715,18:50:00,18:50:00,9162
2716,19:05:00,19:05:00,9199
2716,19:10:00,19:10:00,9162
2717,19:25:00,19:25:00,9199
2717,19:30:00,19:30:00,9162
2718,19:45:00,19:45:00,9199
2718,19:50:00,19:50:00,9162
2719,20:15:00,20:15:00,9199
2719,20:20:00,20:20:00,9162
2720,20:25:00,20:25:00,9199
2720,20:30:00,20:30:00,9162
2721,20:45:00,20:45:00,9199
2721,20:50:00,20:50:00,9162
2722,21:05:00,21:05:00,9199
2722,21:10:00,21:10:00,9162
2723,21:25:00,21:25:00,9199
2723,21:30:00,21:30:00,9162
2724,21:45:00,21:45:00,9199
2724,21:50:00,21:50:00,9162
2725,22:05:00,22:05:00,9199
2725,22:10:00,22:10:00,9162
2726,8:25:00,8:25:00,9199
2726,8:30:00,8:30:00,9162
2727,8:45:00,8:45:00,9199
2727,8:50:00,8:50:00,9162
2728,9:15:00,9:15:00,9199
2728,9:20:00,9:20:00,9162
2729,9:25:00,9:25:00,9199
2729,9:30:00,9:30:00,9162
2730,9:45:00,9:45:00,9199
2730,9:50:00,9:50:00,9162
2731,10:05:00,10:05:00,9199
2731,10:10:00,10:10:00,9162
2732,10:25:00,10:25:00,9199
2732,10:30:00,10:30:00,9162
2733,10:45:00,10:45:00,9199
2733,10:50:00,10:50:00,9162
2734,11:05:00,11:05:00,9199
2734,11:10:00,11:10:00,9162
2735,11:25:00,11:25:00,9199
2735,11:30:00,11:30:00,9162
2736,11:45:00,11:45:00,9199
2736,11:50:00,11:50:00,9162
2737,12:15:00,12:15:00,9199
2737,12:20:00,12:20:00,9162
2738,12:25:00,12:25:00,9199
2738,12:30:00,12:30:00,9162
2739,12:45:00,12:45:00,9199
2739,12:50:00,12:50:00,9162
2740,13:05:00,13:05:00,9199
2740,13:10:00,13:10:00,9162
2741,13:25:00,13:25:00,9199
2741,13:30:00,13:30:00,9162
2742,13:45:00,13:45:00,9199
2742,13:50:00,13:50:00,9162
2743,14:05:00,14:05:00,9199
2743,14:10:00,14:10:00,9162
2744,14:25:00,14:25:00,9199
2744,14:30:00,14:30:00,9162
2745,14:45:00,14:45:00,9199
2745,14:50:00,14:50:00,9162
2746,15:05:00,15:05:00,9199
2746,15:10:00,15:10:00,9162
2747,15:25:00,15:25:00,9199
2747,15:30:00,15:30:00,9162
2748,15:45:00,15:45:00,9199
2748,15:50:00,15:50:00,9162
2749,16:05:00,16:05:00,9199
2749,16:10:00,16:10:00,9162
2750,16:25:00,16:25:00,9199
2750,16:30:00,16:30:00,9162
2751,16:45:00,16:45:00,9199
2751,16:50:00,16:50:00,9162
2752,17:15:00,17:15:00,9199
2752,17:20:00,17:20:00,9162
2753,17:25:00,17:25:00,9199
2753,17:30:00,17:30:00,9162
2754,17:45:00,17:45:00,9199
2754,17:50:00,17:50:00,9162
2755,18:05:00,18:05:00,9199
2755,18:10:00,18:10:00,9162
2756,18:25:00,18:25:00,9199
2756,18:30:00,18:30:00,9162
2757,18:45:00,18:45:00,9199
2757,18:50:00,18:50:00,9162
2758,19:05:00,19:05:00,9199
2758,19:10:00,19:10:00,9162
2759,19:25:00,19:25:00,9199
2759,19:30:00,19:30:00,9162
2760,19:45:00,19:45:00,9199
2760,19:50:00,19:50:00,9162
2761,20:15:00,20:15:00,9199
2761,20:20:00,20:20:00,9162
2762,20:25:00,20:25:00,9199
2762,20:30:00,20:30:00,9162
2763,20:45:00,20:45:00,9199
2763,20:50:00,20:50:00,9162
2764,21:05:00,21:05:00,9199
2764,21:10:00,21:10:00,9162
2765,21:25:00,21:25:00,9199
2765,21:30:00,21:30:00,9162
2766,21:45:00,21:45:00,9199
2766,21:50:00,21:50:00,9162
2767,22:05:00,22:05:00,9199
2767,22:10:00,22:10:00,9162
2768,8:20:00,8:20:00,9162
2768,8:25:00,8:25:00,9199
2769,8:40:00,8:40:00,9162
2769,8:45:00,8:45:00,9199
2770,9:10:00,9:10:00,9162
2770,9:15:00,9:15:00,9199
2771,9:20:00,9:20:00,9162
2771,9:25:00,9:25:00,9199
2772,9:40:00,9:40:00,9162
2772,9:45:00,9:45:00,9199
2773,10:00:00,10:00:00,9162
2773,10:05:00,10:05:00,9199
2774,10:20:00,10:20:00,9162
2774,10:25:00,10:25:00,9199
2775,10:40:00,10:40:00,9162
2775,10:45:00,10:45:00,9199
2776,11:00:00,11:00:00,9162
2776,11:05:00,11:05:00,9199
2777,11:20:00,11:20:00,9162
2777,11:25:00,11:25:00,9199
2778,11:40:00,11:40:00,9162
2778,11:45:00,11:45:00,9199
2779,12:10:00,12:10:00,9162
2779,12:15:00,12:15:00,9199
2780,12:20:00,12:20:00,9162
2780,12:25:00,12:25:00,9199
2781,12:40:00,12:40:00,9162
2781,12:45:00,12:45:00,9199
2782,13:00:00,13:00:00,9162
2782,13:05:00,13:05:00,9199
2783,13:20:00,13:20:00,9162
2783,13:25:00,13:25:00,9199
2784,13:40:00,13:40:00,9162
2784,13:45:00,13:45:00,9199
