trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
28252,0:00:00,0:00:00,3,1,Lillmälö (Parainen),,,
28252,0:15:00,0:15:00,4,2,Prostvik (Nauvo),,,
28253,1:00:00,1:00:00,3,1,Lillmälö (Parainen),,,
28253,1:15:00,1:15:00,4,2,Prostvik (Nauvo),,,
28254,2:00:00,2:00:00,3,1,Lillmälö (Parainen),,,
28254,2:15:00,2:15:00,4,2,Prostvik (Nauvo),,,
28255,3:00:00,3:00:00,3,1,Lillmälö (Parainen),,,
28255,3:15:00,3:15:00,4,2,Prostvik (Nauvo),,,
28256,4:00:00,4:00:00,3,1,Lillmälö (Parainen),,,
28256,4:15:00,4:15:00,4,2,Prostvik (Nauvo),,,
28257,4:50:00,4:50:00,3,1,Lillmälö (Parainen),,,
28257,5:05:00,5:05:00,4,2,Prostvik (Nauvo),,,
28258,5:20:00,5:20:00,3,1,Lillmälö (Parainen),,,
28258,5:35:00,5:35:00,4,2,Prostvik (Nauvo),,,
28259,6:00:00,6:00:00,3,1,Lillmälö (Parainen),,,
28259,6:15:00,6:15:00,4,2,Prostvik (Nauvo),,,
28260,6:40:00,6:40:00,3,1,Lillmälö (Parainen),,,
28260,6:55:00,6:55:00,4,2,Prostvik (Nauvo),,,
28261,7:15:00,7:15:00,3,1,Lillmälö (Parainen),,,
28261,7:30:00,7:30:00,4,2,Prostvik (Nauvo),,,
28262,7:45:00,7:45:00,3,1,Lillmälö (Parainen),,,
28262,8:00:00,8:00:00,4,2,Prostvik (Nauvo),,,
28263,8:30:00,8:30:00,3,1,Lillmälö (Parainen),,,
28263,8:45:00,8:45:00,4,2,Prostvik (Nauvo),,,
28264,8:45:00,8:45:00,3,1,Lillmälö (Parainen),,,
28264,9:00:00,9:00:00,4,2,Prostvik (Nauvo),,,
28265,9:00:00,9:00:00,3,1,Lillmälö (Parainen),,,
28265,9:15:00,9:15:00,4,2,Prostvik (Nauvo),,,
28266,9:15:00,9:15:00,3,1,Lillmälö (Parainen),,,
28266,9:30:00,9:30:00,4,2,Prostvik (Nauvo),,,
28267,9:30:00,9:30:00,3,1,Lillmälö (Parainen),,,
28267,9:45:00,9:45:00,4,2,Prostvik (Nauvo),,,
28268,9:45:00,9:45:00,3,1,Lillmälö (Parainen),,,
28268,10:00:00,10:00:00,4,2,Prostvik (Nauvo),,,
28269,10:00:00,10:00:00,3,1,Lillmälö (Parainen),,,
28269,10:15:00,10:15:00,4,2,Prostvik (Nauvo),,,
28270,10:15:00,10:15:00,3,1,Lillmälö (Parainen),,,
28270,10:30:00,10:30:00,4,2,Prostvik (Nauvo),,,
28271,10:30:00,10:30:00,3,1,Lillmälö (Parainen),,,
28271,10:45:00,10:45:00,4,2,Prostvik (Nauvo),,,
28272,10:45:00,10:45:00,3,1,Lillmälö (Parainen),,,
28272,11:00:00,11:00:00,4,2,Prostvik (Nauvo),,,
28273,11:00:00,11:00:00,3,1,Lillmälö (Parainen),,,
28273,11:15:00,11:15:00,4,2,Prostvik (Nauvo),,,
28274,11:15:00,11:15:00,3,1,Lillmälö (Parainen),,,
28274,11:30:00,11:30:00,4,2,Prostvik (Nauvo),,,
28275,11:30:00,11:30:00,3,1,Lillmälö (Parainen),,,
28275,11:45:00,11:45:00,4,2,Prostvik (Nauvo),,,
28276,11:45:00,11:45:00,3,1,Lillmälö (Parainen),,,
28276,12:00:00,12:00:00,4,2,Prostvik (Nauvo),,,
28277,12:15:00,12:15:00,3,1,Lillmälö (Parainen),,,
28277,12:30:00,12:30:00,4,2,Prostvik (Nauvo),,,
28278,12:45:00,12:45:00,3,1,Lillmälö (Parainen),,,
28278,13:00:00,13:00:00,4,2,Prostvik (Nauvo),,,
28279,13:05:00,13:05:00,3,1,Lillmälö (Parainen),,,
28279,13:20:00,13:20:00,4,2,Prostvik (Nauvo),,,
28280,13:15:00,13:15:00,3,1,Lillmälö (Parainen),,,
28280,13:30:00,13:30:00,4,2,Prostvik (Nauvo),,,
28281,13:30:00,13:30:00,3,1,Lillmälö (Parainen),,,
28281,13:45:00,13:45:00,4,2,Prostvik (Nauvo),,,
28282,14:00:00,14:00:00,3,1,Lillmälö (Parainen),,,
28282,14:15:00,14:15:00,4,2,Prostvik (Nauvo),,,
28283,14:15:00,14:15:00,3,1,Lillmälö (Parainen),,,
28283,14:30:00,14:30:00,4,2,Prostvik (Nauvo),,,
28284,14:30:00,14:30:00,3,1,Lillmälö (Parainen),,,
28284,14:45:00,14:45:00,4,2,Prostvik (Nauvo),,,
28285,14:45:00,14:45:00,3,1,Lillmälö (Parainen),,,
28285,15:00:00,15:00:00,4,2,Prostvik (Nauvo),,,
28286,15:00:00,15:00:00,3,1,Lillmälö (Parainen),,,
28286,15:15:00,15:15:00,4,2,Prostvik (Nauvo),,,
28287,15:15:00,15:15:00,3,1,Lillmälö (Parainen),,,
28287,15:30:00,15:30:00,4,2,Prostvik (Nauvo),,,
28288,15:30:00,15:30:00,3,1,Lillmälö (Parainen),,,
28288,15:45:00,15:45:00,4,2,Prostvik (Nauvo),,,
28289,15:45:00,15:45:00,3,1,Lillmälö (Parainen),,,
28289,16:00:00,16:00:00,4,2,Prostvik (Nauvo),,,
28290,16:00:00,16:00:00,3,1,Lillmälö (Parainen),,,
28290,16:15:00,16:15:00,4,2,Prostvik (Nauvo),,,
28291,16:30:00,16:30:00,3,1,Lillmälö (Parainen),,,
28291,16:45:00,16:45:00,4,2,Prostvik (Nauvo),,,
28292,17:00:00,17:00:00,3,1,Lillmälö (Parainen),,,
28292,17:15:00,17:15:00,4,2,Prostvik (Nauvo),,,
28293,17:30:00,17:30:00,3,1,Lillmälö (Parainen),,,
28293,17:45:00,17:45:00,4,2,Prostvik (Nauvo),,,
28294,18:15:00,18:15:00,3,1,Lillmälö (Parainen),,,
28294,18:30:00,18:30:00,4,2,Prostvik (Nauvo),,,
28295,18:45:00,18:45:00,3,1,Lillmälö (Parainen),,,
28295,19:00:00,19:00:00,4,2,Prostvik (Nauvo),,,
28296,19:15:00,19:15:00,3,1,Lillmälö (Parainen),,,
28296,19:30:00,19:30:00,4,2,Prostvik (Nauvo),,,
28297,19:45:00,19:45:00,3,1,Lillmälö (Parainen),,,
28297,20:00:00,20:00:00,4,2,Prostvik (Nauvo),,,
28298,20:15:00,20:15:00,3,1,Lillmälö (Parainen),,,
28298,20:30:00,20:30:00,4,2,Prostvik (Nauvo),,,
28299,20:45:00,20:45:00,3,1,Lillmälö (Parainen),,,
28299,21:00:00,21:00:00,4,2,Prostvik (Nauvo),,,
28300,21:15:00,21:15:00,3,1,Lillmälö (Parainen),,,
28300,21:30:00,21:30:00,4,2,Prostvik (Nauvo),,,
28301,22:10:00,22:10:00,3,1,Lillmälö (Parainen),,,
28301,22:25:00,22:25:00,4,2,Prostvik (Nauvo),,,
28302,22:40:00,22:40:00,3,1,Lillmälö (Parainen),,,
28302,22:55:00,22:55:00,4,2,Prostvik (Nauvo),,,
28303,23:10:00,23:10:00,3,1,Lillmälö (Parainen),,,
28303,23:25:00,23:25:00,4,2,Prostvik (Nauvo),,,
28304,0:00:00,0:00:00,3,1,Lillmälö (Parainen),,,
28304,0:15:00,0:15:00,4,2,Prostvik (Nauvo),,,
28305,1:00:00,1:00:00,3,1,Lillmälö (Parainen),,,
28305,1:15:00,1:15:00,4,2,Prostvik (Nauvo),,,
28306,2:00:00,2:00:00,3,1,Lillmälö (Parainen),,,
28306,2:15:00,2:15:00,4,2,Prostvik (Nauvo),,,
28307,3:00:00,3:00:00,3,1,Lillmälö (Parainen),,,
28307,3:15:00,3:15:00,4,2,Prostvik (Nauvo),,,
28308,4:00:00,4:00:00,3,1,Lillmälö (Parainen),,,
28308,4:15:00,4:15:00,4,2,Prostvik (Nauvo),,,
28309,4:50:00,4:50:00,3,1,Lillmälö (Parainen),,,
28309,5:05:00,5:05:00,4,2,Prostvik (Nauvo),,,
28310,5:20:00,5:20:00,3,1,Lillmälö (Parainen),,,
28310,5:35:00,5:35:00,4,2,Prostvik (Nauvo),,,
28311,6:00:00,6:00:00,3,1,Lillmälö (Parainen),,,
28311,6:15:00,6:15:00,4,2,Prostvik (Nauvo),,,
28312,6:35:00,6:35:00,3,1,Lillmälö (Parainen),,,
28312,6:50:00,6:50:00,4,2,Prostvik (Nauvo),,,
28313,7:15:00,7:15:00,3,1,Lillmälö (Parainen),,,
28313,7:30:00,7:30:00,4,2,Prostvik (Nauvo),,,
28314,7:45:00,7:45:00,3,1,Lillmälö (Parainen),,,
28314,8:00:00,8:00:00,4,2,Prostvik (Nauvo),,,
28315,8:15:00,8:15:00,3,1,Lillmälö (Parainen),,,
28315,8:30:00,8:30:00,4,2,Prostvik (Nauvo),,,
28316,8:45:00,8:45:00,3,1,Lillmälö (Parainen),,,
28316,9:00:00,9:00:00,4,2,Prostvik (Nauvo),,,
28317,9:15:00,9:15:00,3,1,Lillmälö (Parainen),,,
28317,9:30:00,9:30:00,4,2,Prostvik (Nauvo),,,
28318,9:45:00,9:45:00,3,1,Lillmälö (Parainen),,,
28318,10:00:00,10:00:00,4,2,Prostvik (Nauvo),,,
28319,10:15:00,10:15:00,3,1,Lillmälö (Parainen),,,
28319,10:30:00,10:30:00,4,2,Prostvik (Nauvo),,,
28320,10:45:00,10:45:00,3,1,Lillmälö (Parainen),,,
28320,11:00:00,11:00:00,4,2,Prostvik (Nauvo),,,
28321,11:15:00,11:15:00,3,1,Lillmälö (Parainen),,,
28321,11:30:00,11:30:00,4,2,Prostvik (Nauvo),,,
28322,11:45:00,11:45:00,3,1,Lillmälö (Parainen),,,
28322,12:00:00,12:00:00,4,2,Prostvik (Nauvo),,,
28323,12:00:00,12:00:00,3,1,Lillmälö (Parainen),,,
28323,12:15:00,12:15:00,4,2,Prostvik (Nauvo),,,
28324,12:15:00,12:15:00,3,1,Lillmälö (Parainen),,,
28324,12:30:00,12:30:00,4,2,Prostvik (Nauvo),,,
28325,12:30:00,12:30:00,3,1,Lillmälö (Parainen),,,
28325,12:45:00,12:45:00,4,2,Prostvik (Nauvo),,,
28326,12:45:00,12:45:00,3,1,Lillmälö (Parainen),,,
28326,13:00:00,13:00:00,4,2,Prostvik (Nauvo),,,
28327,13:00:00,13:00:00,3,1,Lillmälö (Parainen),,,
28327,13:15:00,13:15:00,4,2,Prostvik (Nauvo),,,
28328,13:15:00,13:15:00,3,1,Lillmälö (Parainen),,,
28328,13:30:00,13:30:00,4,2,Prostvik (Nauvo),,,
28329,13:30:00,13:30:00,3,1,Lillmälö (Parainen),,,
28329,13:45:00,13:45:00,4,2,Prostvik (Nauvo),,,
28330,14:00:00,14:00:00,3,1,Lillmälö (Parainen),,,
28330,14:15:00,14:15:00,4,2,Prostvik (Nauvo),,,
28331,14:15:00,14:15:00,3,1,Lillmälö (Parainen),,,
28331,14:30:00,14:30:00,4,2,Prostvik (Nauvo),,,
28332,14:30:00,14:30:00,3,1,Lillmälö (Parainen),,,
28332,14:45:00,14:45:00,4,2,Prostvik (Nauvo),,,
28333,14:45:00,14:45:00,3,1,Lillmälö (Parainen),,,
28333,15:00:00,15:00:00,4,2,Prostvik (Nauvo),,,
28334,15:15:00,15:15:00,3,1,Lillmälö (Parainen),,,
28334,15:30:00,15:30:00,4,2,Prostvik (Nauvo),,,
28335,15:45:00,15:45:00,3,1,Lillmälö (Parainen),,,
28335,16:00:00,16:00:00,4,2,Prostvik (Nauvo),,,
28336,16:15:00,16:15:00,3,1,Lillmälö (Parainen),,,
28336,16:30:00,16:30:00,4,2,Prostvik (Nauvo),,,
28337,16:30:00,16:30:00,3,1,Lillmälö (Parainen),,,
28337,16:45:00,16:45:00,4,2,Prostvik (Nauvo),,,
28338,16:45:00,16:45:00,3,1,Lillmälö (Parainen),,,
28338,17:00:00,17:00:00,4,2,Prostvik (Nauvo),,,
28339,17:00:00,17:00:00,3,1,Lillmälö (Parainen),,,
28339,17:15:00,17:15:00,4,2,Prostvik (Nauvo),,,
28340,17:15:00,17:15:00,3,1,Lillmälö (Parainen),,,
28340,17:30:00,17:30:00,4,2,Prostvik (Nauvo),,,
28341,17:30:00,17:30:00,3,1,Lillmälö (Parainen),,,
28341,17:45:00,17:45:00,4,2,Prostvik (Nauvo),,,
28342,17:45:00,17:45:00,3,1,Lillmälö (Parainen),,,
28342,18:00:00,18:00:00,4,2,Prostvik (Nauvo),,,
28343,18:00:00,18:00:00,3,1,Lillmälö (Parainen),,,
28343,18:15:00,18:15:00,4,2,Prostvik (Nauvo),,,
28344,18:15:00,18:15:00,3,1,Lillmälö (Parainen),,,
28344,18:30:00,18:30:00,4,2,Prostvik (Nauvo),,,
28345,18:30:00,18:30:00,3,1,Lillmälö (Parainen),,,
28345,18:45:00,18:45:00,4,2,Prostvik (Nauvo),,,
28346,18:45:00,18:45:00,3,1,Lillmälö (Parainen),,,
28346,19:00:00,19:00:00,4,2,Prostvik (Nauvo),,,
28347,19:00:00,19:00:00,3,1,Lillmälö (Parainen),,,
28347,19:15:00,19:15:00,4,2,Prostvik (Nauvo),,,
28348,19:15:00,19:15:00,3,1,Lillmälö (Parainen),,,
28348,19:30:00,19:30:00,4,2,Prostvik (Nauvo),,,
28349,19:30:00,19:30:00,3,1,Lillmälö (Parainen),,,
28349,19:45:00,19:45:00,4,2,Prostvik (Nauvo),,,
28350,20:00:00,20:00:00,3,1,Lillmälö (Parainen),,,
28350,20:15:00,20:15:00,4,2,Prostvik (Nauvo),,,
28351,20:30:00,20:30:00,3,1,Lillmälö (Parainen),,,
28351,20:45:00,20:45:00,4,2,Prostvik (Nauvo),,,
28352,21:00:00,21:00:00,3,1,Lillmälö (Parainen),,,
28352,21:15:00,21:15:00,4,2,Prostvik (Nauvo),,,
28353,22:05:00,22:05:00,3,1,Lillmälö (Parainen),,,
28353,22:20:00,22:20:00,4,2,Prostvik (Nauvo),,,
28354,22:40:00,22:40:00,3,1,Lillmälö (Parainen),,,
28354,22:55:00,22:55:00,4,2,Prostvik (Nauvo),,,
28355,23:10:00,23:10:00,3,1,Lillmälö (Parainen),,,
28355,23:25:00,23:25:00,4,2,Prostvik (Nauvo),,,
28356,20:00:00,20:00:00,3,1,Lillmälö (Parainen),,,
28356,20:15:00,20:15:00,4,2,Prostvik (Nauvo),,,
28357,0:00:00,0:00:00,3,1,Lillmälö (Parainen),,,
28357,0:15:00,0:15:00,4,2,Prostvik (Nauvo),,,
28358,1:00:00,1:00:00,3,1,Lillmälö (Parainen),,,
28358,1:15:00,1:15:00,4,2,Prostvik (Nauvo),,,
28359,2:00:00,2:00:00,3,1,Lillmälö (Parainen),,,
28359,2:15:00,2:15:00,4,2,Prostvik (Nauvo),,,
28360,3:00:00,3:00:00,3,1,Lillmälö (Parainen),,,
28360,3:15:00,3:15:00,4,2,Prostvik (Nauvo),,,
28361,4:00:00,4:00:00,3,1,Lillmälö (Parainen),,,
28361,4:15:00,4:15:00,4,2,Prostvik (Nauvo),,,
28362,4:50:00,4:50:00,3,1,Lillmälö (Parainen),,,
28362,5:05:00,5:05:00,4,2,Prostvik (Nauvo),,,
28363,5:20:00,5:20:00,3,1,Lillmälö (Parainen),,,
28363,5:35:00,5:35:00,4,2,Prostvik (Nauvo),,,
28364,6:00:00,6:00:00,3,1,Lillmälö (Parainen),,,
28364,6:15:00,6:15:00,4,2,Prostvik (Nauvo),,,
28365,6:30:00,6:30:00,3,1,Lillmälö (Parainen),,,
28365,6:45:00,6:45:00,4,2,Prostvik (Nauvo),,,
28366,6:40:00,6:40:00,3,1,Lillmälö (Parainen),,,
28366,6:55:00,6:55:00,4,2,Prostvik (Nauvo),,,
28367,7:00:00,7:00:00,3,1,Lillmälö (Parainen),,,
28367,7:15:00,7:15:00,4,2,Prostvik (Nauvo),,,
28368,7:15:00,7:15:00,3,1,Lillmälö (Parainen),,,
28368,7:30:00,7:30:00,4,2,Prostvik (Nauvo),,,
28369,7:30:00,7:30:00,3,1,Lillmälö (Parainen),,,
28369,7:45:00,7:45:00,4,2,Prostvik (Nauvo),,,
28370,7:45:00,7:45:00,3,1,Lillmälö (Parainen),,,
28370,8:00:00,8:00:00,4,2,Prostvik (Nauvo),,,
28371,8:00:00,8:00:00,3,1,Lillmälö (Parainen),,,
28371,8:15:00,8:15:00,4,2,Prostvik (Nauvo),,,
28372,8:15:00,8:15:00,3,1,Lillmälö (Parainen),,,
28372,8:30:00,8:30:00,4,2,Prostvik (Nauvo),,,
28373,8:30:00,8:30:00,3,1,Lillmälö (Parainen),,,
28373,8:45:00,8:45:00,4,2,Prostvik (Nauvo),,,
28374,8:45:00,8:45:00,3,1,Lillmälö (Parainen),,,
28374,9:00:00,9:00:00,4,2,Prostvik (Nauvo),,,
28375,9:00:00,9:00:00,3,1,Lillmälö (Parainen),,,
28375,9:15:00,9:15:00,4,2,Prostvik (Nauvo),,,
28376,9:15:00,9:15:00,3,1,Lillmälö (Parainen),,,
28376,9:30:00,9:30:00,4,2,Prostvik (Nauvo),,,
28377,9:30:00,9:30:00,3,1,Lillmälö (Parainen),,,
28377,9:45:00,9:45:00,4,2,Prostvik (Nauvo),,,
28378,9:45:00,9:45:00,3,1,Lillmälö (Parainen),,,
28378,10:00:00,10:00:00,4,2,Prostvik (Nauvo),,,
28379,10:00:00,10:00:00,3,1,Lillmälö (Parainen),,,
28379,10:15:00,10:15:00,4,2,Prostvik (Nauvo),,,
28380,10:15:00,10:15:00,3,1,Lillmälö (Parainen),,,
28380,10:30:00,10:30:00,4,2,Prostvik (Nauvo),,,
28381,10:30:00,10:30:00,3,1,Lillmälö (Parainen),,,
28381,10:45:00,10:45:00,4,2,Prostvik (Nauvo),,,
28382,10:45:00,10:45:00,3,1,Lillmälö (Parainen),,,
28382,11:00:00,11:00:00,4,2,Prostvik (Nauvo),,,
28383,11:00:00,11:00:00,3,1,Lillmälö (Parainen),,,
28383,11:15:00,11:15:00,4,2,Prostvik (Nauvo),,,
28384,11:15:00,11:15:00,3,1,Lillmälö (Parainen),,,
28384,11:30:00,11:30:00,4,2,Prostvik (Nauvo),,,
28385,11:45:00,11:45:00,3,1,Lillmälö (Parainen),,,
28385,12:00:00,12:00:00,4,2,Prostvik (Nauvo),,,
28386,12:00:00,12:00:00,3,1,Lillmälö (Parainen),,,
28386,12:15:00,12:15:00,4,2,Prostvik (Nauvo),,,
28387,12:15:00,12:15:00,3,1,Lillmälö (Parainen),,,
28387,12:30:00,12:30:00,4,2,Prostvik (Nauvo),,,
28388,12:30:00,12:30:00,3,1,Lillmälö (Parainen),,,
28388,12:45:00,12:45:00,4,2,Prostvik (Nauvo),,,
28389,12:45:00,12:45:00,3,1,Lillmälö (Parainen),,,
28389,13:00:00,13:00:00,4,2,Prostvik (Nauvo),,,
28390,13:00:00,13:00:00,3,1,Lillmälö (Parainen),,,
28390,13:15:00,13:15:00,4,2,Prostvik (Nauvo),,,
28391,13:15:00,13:15:00,3,1,Lillmälö (Parainen),,,
28391,13:30:00,13:30:00,4,2,Prostvik (Nauvo),,,
28392,13:30:00,13:30:00,3,1,Lillmälö (Parainen),,,
28392,13:45:00,13:45:00,4,2,Prostvik (Nauvo),,,
28393,14:00:00,14:00:00,3,1,Lillmälö (Parainen),,,
28393,14:15:00,14:15:00,4,2,Prostvik (Nauvo),,,
28394,14:15:00,14:15:00,3,1,Lillmälö (Parainen),,,
28394,14:30:00,14:30:00,4,2,Prostvik (Nauvo),,,
28395,14:30:00,14:30:00,3,1,Lillmälö (Parainen),,,
28395,14:45:00,14:45:00,4,2,Prostvik (Nauvo),,,
28396,14:45:00,14:45:00,3,1,Lillmälö (Parainen),,,
28396,15:00:00,15:00:00,4,2,Prostvik (Nauvo),,,
28397,15:00:00,15:00:00,3,1,Lillmälö (Parainen),,,
28397,15:15:00,15:15:00,4,2,Prostvik (Nauvo),,,
28398,15:15:00,15:15:00,3,1,Lillmälö (Parainen),,,
28398,15:30:00,15:30:00,4,2,Prostvik (Nauvo),,,
28399,15:30:00,15:30:00,3,1,Lillmälö (Parainen),,,
28399,15:45:00,15:45:00,4,2,Prostvik (Nauvo),,,
28400,15:45:00,15:45:00,3,1,Lillmälö (Parainen),,,
28400,16:00:00,16:00:00,4,2,Prostvik (Nauvo),,,
28401,16:00:00,16:00:00,3,1,Lillmälö (Parainen),,,
28401,16:15:00,16:15:00,4,2,Prostvik (Nauvo),,,
28402,16:15:00,16:15:00,3,1,Lillmälö (Parainen),,,
28402,16:30:00,16:30:00,4,2,Prostvik (Nauvo),,,
28403,16:30:00,16:30:00,3,1,Lillmälö (Parainen),,,
28403,16:45:00,16:45:00,4,2,Prostvik (Nauvo),,,
28404,16:45:00,16:45:00,3,1,Lillmälö (Parainen),,,
28404,17:00:00,17:00:00,4,2,Prostvik (Nauvo),,,
28405,17:15:00,17:15:00,3,1,Lillmälö (Parainen),,,
28405,17:30:00,17:30:00,4,2,Prostvik (Nauvo),,,
28406,17:30:00,17:30:00,3,1,Lillmälö (Parainen),,,
28406,17:45:00,17:45:00,4,2,Prostvik (Nauvo),,,
28407,17:45:00,17:45:00,3,1,Lillmälö (Parainen),,,
28407,18:00:00,18:00:00,4,2,Prostvik (Nauvo),,,
28408,18:00:00,18:00:00,3,1,Lillmälö (Parainen),,,
28408,18:15:00,18:15:00,4,2,Prostvik (Nauvo),,,
28409,18:15:00,18:15:00,3,1,Lillmälö (Parainen),,,
28409,18:30:00,18:30:00,4,2,Prostvik (Nauvo),,,
28410,18:30:00,18:30:00,3,1,Lillmälö (Parainen),,,
28410,18:45:00,18:45:00,4,2,Prostvik (Nauvo),,,
28411,18:45:00,18:45:00,3,1,Lillmälö (Parainen),,,
28411,19:00:00,19:00:00,4,2,Prostvik (Nauvo),,,
28412,19:00:00,19:00:00,3,1,Lillmälö (Parainen),,,
28412,19:15:00,19:15:00,4,2,Prostvik (Nauvo),,,
28413,19:15:00,19:15:00,3,1,Lillmälö (Parainen),,,
28413,19:30:00,19:30:00,4,2,Prostvik (Nauvo),,,
28414,19:30:00,19:30:00,3,1,Lillmälö (Parainen),,,
28414,19:45:00,19:45:00,4,2,Prostvik (Nauvo),,,
28415,19:45:00,19:45:00,3,1,Lillmälö (Parainen),,,
28415,20:00:00,20:00:00,4,2,Prostvik (Nauvo),,,
28416,20:15:00,20:15:00,3,1,Lillmälö (Parainen),,,
28416,20:30:00,20:30:00,4,2,Prostvik (Nauvo),,,
28417,20:30:00,20:30:00,3,1,Lillmälö (Parainen),,,
28417,20:45:00,20:45:00,4,2,Prostvik (Nauvo),,,
28418,20:45:00,20:45:00,3,1,Lillmälö (Parainen),,,
28418,21:00:00,21:00:00,4,2,Prostvik (Nauvo),,,
28419,21:00:00,21:00:00,3,1,Lillmälö (Parainen),,,
28419,21:15:00,21:15:00,4,2,Prostvik (Nauvo),,,
28420,21:15:00,21:15:00,3,1,Lillmälö (Parainen),,,
28420,21:30:00,21:30:00,4,2,Prostvik (Nauvo),,,
28421,22:10:00,22:10:00,3,1,Lillmälö (Parainen),,,
28421,22:25:00,22:25:00,4,2,Prostvik (Nauvo),,,
28422,22:40:00,22:40:00,3,1,Lillmälö (Parainen),,,
28422,22:55:00,22:55:00,4,2,Prostvik (Nauvo),,,
28423,23:10:00,23:10:00,3,1,Lillmälö (Parainen),,,
28423,23:25:00,23:25:00,4,2,Prostvik (Nauvo),,,
28424,0:00:00,0:00:00,3,1,Lillmälö (Parainen),,,
28424,0:15:00,0:15:00,4,2,Prostvik (Nauvo),,,
28425,1:00:00,1:00:00,3,1,Lillmälö (Parainen),,,
28425,1:15:00,1:15:00,4,2,Prostvik (Nauvo),,,
28426,2:00:00,2:00:00,3,1,Lillmälö (Parainen),,,
28426,2:15:00,2:15:00,4,2,Prostvik (Nauvo),,,
28427,3:00:00,3:00:00,3,1,Lillmälö (Parainen),,,
28427,3:15:00,3:15:00,4,2,Prostvik (Nauvo),,,
28428,4:00:00,4:00:00,3,1,Lillmälö (Parainen),,,
28428,4:15:00,4:15:00,4,2,Prostvik (Nauvo),,,
28429,4:50:00,4:50:00,3,1,Lillmälö (Parainen),,,
28429,5:05:00,5:05:00,4,2,Prostvik (Nauvo),,,
28430,5:20:00,5:20:00,3,1,Lillmälö (Parainen),,,
28430,5:35:00,5:35:00,4,2,Prostvik (Nauvo),,,
28431,6:00:00,6:00:00,3,1,Lillmälö (Parainen),,,
28431,6:15:00,6:15:00,4,2,Prostvik (Nauvo),,,
28432,6:30:00,6:30:00,3,1,Lillmälö (Parainen),,,
28432,6:45:00,6:45:00,4,2,Prostvik (Nauvo),,,
28433,6:40:00,6:40:00,3,1,Lillmälö (Parainen),,,
28433,6:55:00,6:55:00,4,2,Prostvik (Nauvo),,,
28434,7:00:00,7:00:00,3,1,Lillmälö (Parainen),,,
28434,7:15:00,7:15:00,4,2,Prostvik (Nauvo),,,
28435,7:15:00,7:15:00,3,1,Lillmälö (Parainen),,,
28435,7:30:00,7:30:00,4,2,Prostvik (Nauvo),,,
28436,7:30:00,7:30:00,3,1,Lillmälö (Parainen),,,
28436,7:45:00,7:45:00,4,2,Prostvik (Nauvo),,,
28437,7:45:00,7:45:00,3,1,Lillmälö (Parainen),,,
28437,8:00:00,8:00:00,4,2,Prostvik (Nauvo),,,
28438,8:00:00,8:00:00,3,1,Lillmälö (Parainen),,,
28438,8:15:00,8:15:00,4,2,Prostvik (Nauvo),,,
28439,8:15:00,8:15:00,3,1,Lillmälö (Parainen),,,
28439,8:30:00,8:30:00,4,2,Prostvik (Nauvo),,,
28440,8:30:00,8:30:00,3,1,Lillmälö (Parainen),,,
28440,8:45:00,8:45:00,4,2,Prostvik (Nauvo),,,
28441,8:45:00,8:45:00,3,1,Lillmälö (Parainen),,,
28441,9:00:00,9:00:00,4,2,Prostvik (Nauvo),,,
28442,9:00:00,9:00:00,3,1,Lillmälö (Parainen),,,
28442,9:15:00,9:15:00,4,2,Prostvik (Nauvo),,,
28443,9:15:00,9:15:00,3,1,Lillmälö (Parainen),,,
28443,9:30:00,9:30:00,4,2,Prostvik (Nauvo),,,
28444,9:30:00,9:30:00,3,1,Lillmälö (Parainen),,,
28444,9:45:00,9:45:00,4,2,Prostvik (Nauvo),,,
28445,9:45:00,9:45:00,3,1,Lillmälö (Parainen),,,
28445,10:00:00,10:00:00,4,2,Prostvik (Nauvo),,,
28446,10:00:00,10:00:00,3,1,Lillmälö (Parainen),,,
28446,10:15:00,10:15:00,4,2,Prostvik (Nauvo),,,
28447,10:15:00,10:15:00,3,1,Lillmälö (Parainen),,,
28447,10:30:00,10:30:00,4,2,Prostvik (Nauvo),,,
28448,10:30:00,10:30:00,3,1,Lillmälö (Parainen),,,
28448,10:45:00,10:45:00,4,2,Prostvik (Nauvo),,,
28449,10:45:00,10:45:00,3,1,Lillmälö (Parainen),,,
28449,11:00:00,11:00:00,4,2,Prostvik (Nauvo),,,
28450,11:00:00,11:00:00,3,1,Lillmälö (Parainen),,,
28450,11:15:00,11:15:00,4,2,Prostvik (Nauvo),,,
28451,11:15:00,11:15:00,3,1,Lillmälö (Parainen),,,
28451,11:30:00,11:30:00,4,2,Prostvik (Nauvo),,,
28452,11:45:00,11:45:00,3,1,Lillmälö (Parainen),,,
28452,12:00:00,12:00:00,4,2,Prostvik (Nauvo),,,
28453,12:00:00,12:00:00,3,1,Lillmälö (Parainen),,,
28453,12:15:00,12:15:00,4,2,Prostvik (Nauvo),,,
28454,12:15:00,12:15:00,3,1,Lillmälö (Parainen),,,
28454,12:30:00,12:30:00,4,2,Prostvik (Nauvo),,,
28455,12:30:00,12:30:00,3,1,Lillmälö (Parainen),,,
28455,12:45:00,12:45:00,4,2,Prostvik (Nauvo),,,
28456,12:45:00,12:45:00,3,1,Lillmälö (Parainen),,,
28456,13:00:00,13:00:00,4,2,Prostvik (Nauvo),,,
